timestamp,load_kw,pv_kw,diesel_kw,grid_kw,charge_kw,discharge_kw,soc_kwh,grid_price_per_kwh
2025-01-09 14:00:00,1093.9412309669297,98.27984561074851,0.0,995.6613853561812,0.0,0.0,50.0,0.1514258402990715
2025-01-09 15:00:00,1145.9888377457053,79.85712352417062,0.0,1066.1317142215346,0.0,0.0,50.0,0.15119043054462625
2025-01-09 16:00:00,1209.1196087387,54.414712963708986,0.0,1154.704895774991,0.0,0.0,50.0,0.15149820986350013
2025-01-09 17:00:00,1279.2469835590769,28.083229110946125,1251.1637544481307,0.0,0.0,0.0,50.0,0.26107617107016007
2025-01-09 18:00:00,1321.9365828308426,1.314776218995627e-14,1321.9365828308426,0.0,0.0,0.0,50.0,0.2612067724372833
2025-01-09 19:00:00,1349.3829126397793,0.0,1349.3829126397793,0.0,0.0,0.0,50.0,0.26125823653062813
2025-01-09 20:00:00,1312.5264749528042,0.0,1312.5264749528042,0.0,0.0,0.0,50.0,0.2613718211288818
2025-01-09 21:00:00,1265.3981874155554,0.0,1265.3981874155554,0.0,0.0,0.0,50.0,0.2609505236763528
2025-01-09 22:00:00,1207.207366924597,0.0,0.0,1207.207366924597,0.0,0.0,50.0,0.10121769952428064
2025-01-09 23:00:00,1139.3772987598302,0.0,0.0,1139.3772987598302,0.0,0.0,50.0,0.1011531208181702
2025-01-10 00:00:00,997.1579653366899,0.0,0.0,997.1579653366899,0.0,0.0,50.0,0.1012522455948376
2025-01-10 01:00:00,1003.3984279112677,0.0,0.0,1003.3984279112677,0.0,0.0,50.0,0.10129879207415546
2025-01-10 02:00:00,1024.1306330155849,0.0,0.0,1024.1306330155849,0.0,0.0,50.0,0.10069255101128129
2025-01-10 03:00:00,1024.6389287643588,0.0,0.0,1024.6389287643588,0.0,0.0,50.0,0.10051402129183588
2025-01-10 04:00:00,1039.2821705469653,0.0,0.0,1039.2821705469653,0.0,0.0,50.0,0.10036392417547617
