timestamp,load_kw,solar_cf,grid_price_per_kwh,pv_kw,diesel_kw,grid_kw,charge_kw,discharge_kw,soc_kwh,diesel_on
2025-08-25 23:00:00,1208.2126605052729,0.0,0.1300127654503767,0.0,0.0,1258.2126605052729,50.0,0.0,145.0,0
2025-08-26 00:00:00,1076.3938438380712,0.0,0.13008626559367625,0.0,0.0,1126.3938438380712,50.0,0.0,192.5,0
2025-08-26 01:00:00,1094.6342513243003,0.0,0.13013713269370525,0.0,0.0,1144.6342513243003,50.0,0.0,240.0,0
2025-08-26 02:00:00,1092.2183482022147,0.0,0.13030717912535245,0.0,-5.861977570020827e-14,1106.9830626166104,14.764714414395653,0.0,254.02647869367587,0
2025-08-26 03:00:00,1092.3899162464036,0.0,0.1304793046120194,0.0,0.0,1092.3899162464036,0.0,0.0,254.02647869367587,0
2025-08-26 04:00:00,1103.1031528268713,0.0,0.13054600878451847,0.0,0.0,1103.1031528268713,0.0,0.0,254.02647869367587,0
2025-08-26 05:00:00,1118.820108973199,0.0,0.13031798045981846,0.0,0.0,1118.820108973199,0.0,0.0,254.02647869367587,0
2025-08-26 06:00:00,1127.6632951356087,0.0,0.13056653907601945,0.0,0.0,1127.6632951356087,0.0,0.0,254.02647869367587,0
2025-08-26 07:00:00,1146.2501219365752,0.16498914349076452,0.13065484702390703,302.4800414033538,5.684341886080802e-14,843.7700805332213,0.0,0.0,254.02647869367587,0
2025-08-26 08:00:00,1176.8103360049372,0.31444185689446025,0.1310164491579504,576.4766328258916,0.0,600.3337031790456,0.0,0.0,254.02647869367587,0
2025-08-26 09:00:00,1160.3473371397947,0.4685268335290569,0.1309577794930455,858.9657052943265,0.0,301.3816318454682,0.0,0.0,254.02647869367587,0
2025-08-26 10:00:00,1124.6988058342151,0.586285297545989,0.13082053031932436,1074.8561834058808,0.0,49.84262242833438,0.0,0.0,254.02647869367587,0
2025-08-26 11:00:00,1089.370757154001,0.6550557427770409,0.13088763711582135,1139.370757154001,0.0,0.0,50.0,0.0,301.52647869367587,0
2025-08-26 12:00:00,1096.6271088851945,0.7080242850417467,0.18088528897052283,1146.6271088851945,0.0,0.0,50.0,0.0,349.02647869367587,0
2025-08-26 13:00:00,1113.6731110394137,0.7007606680085566,0.18108000360329218,1163.6731110394137,0.0,0.0,50.0,0.0,396.52647869367587,0
